FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry,MeasureDescription
3207,349,0.61708,1997-05-01,
3207,37,1.71,2000-10-20,
3207,415,1.5426900000000001,2004-01-13,
3207,1461,0.55,2004-08-20,
3207,1581,0.75,2006-11-30,
3208,97,1.98,2014-02-10,
3208,1489,1.25,2004-08-20,
3208,1580,0.9,2006-11-29,
3209,159,1.5432400000000002,1997-05-01,
3209,1489,1.25,2004-08-20,
3209,1580,0.9,2006-11-29,
3210,348,0.61285,1997-05-01,
3210,415,1.53212,2004-01-13,
3210,1455,1.0,2004-08-20,
3210,383,0.76606,2007-06-15,
3210,1581,0.75,2006-11-30,
3211,139,0.07,1997-05-01,
3211,1489,1.25,2004-08-20,
3211,1580,0.9,2006-11-29,
3212,341,0.61285,1997-05-01,
3212,139,0.055,1997-05-01,
3212,415,1.53212,2004-01-13,
3212,1455,1.0,2004-08-20,
3212,443,0.3,2007-06-15,
3212,1581,0.75,2006-11-30,
3213,553,0.06,1997-05-01,
3213,139,0.15,1997-05-01,
3213,1489,1.25,2004-08-20,
3213,1580,0.9,2006-11-29,
3214,349,0.61708,1997-05-01,
3214,37,1.71,2000-10-20,
3214,415,1.5426900000000001,2004-01-13,
3214,1461,0.55,2004-08-20,
3214,1581,0.75,2006-11-30,
3215,351,0.57481,2004-02-19,
3215,415,1.43702,2004-02-19,
3215,1455,1.0,2004-08-20,
3215,1581,0.75,2006-11-30,
3216,97,1.6170900000000001,1997-05-01,
3216,107,3.2341800000000003,1997-05-01,
3216,1489,1.25,2004-08-20,
3216,1580,0.9,2006-11-29,
3217,583,1.98,2014-02-06,
3217,1489,1.25,2004-08-20,
3217,1580,0.9,2006-11-29,
3218,349,0.63398,1997-05-01,
3218,37,3.69,2001-08-15,
3218,415,1.58495,2004-01-13,
3218,1461,0.55,2004-08-20,
3218,1581,0.75,2006-11-30,
3219,583,1.98,2014-02-06,
3219,1489,1.25,2004-08-20,
3219,1580,0.9,2006-11-29,
3220,351,0.5748,2008-07-02,
3220,415,1.4371,2008-07-02,
3220,1455,1.0,2004-08-20,
3220,1581,0.75,2006-11-30,
3220,583,1.55,2014-02-06,
3221,101,6.309629999999999,1997-05-01,
3221,583,1.59,2000-10-20,
3221,1489,1.25,2004-08-20,
3221,1580,0.9,2006-11-29,
3222,349,0.63398,1997-05-01,
3222,37,4.54,2000-10-20,
3222,415,1.58495,2004-01-13,
3222,1461,0.55,2004-08-20,
3222,1581,0.75,2006-11-30,
3223,349,0.63398,1997-05-01,
3223,37,3.69,2001-08-15,
3223,415,1.58495,2004-01-13,
3223,1461,0.55,2004-08-20,
3223,1581,0.75,2006-11-30,
3224,349,0.541,1997-05-01,
3224,37,1.28,2004-01-13,
3224,139,0.057999999999999996,1997-05-01,
3224,415,1.35249,2004-01-13,
3224,1461,0.55,2004-08-20,
3224,1581,0.75,2006-11-30,
3225,349,0.63398,1997-05-01,
3225,37,4.54,2000-10-20,
3225,415,1.58495,2004-01-13,
3225,1461,0.55,2004-08-20,
3225,1581,0.75,2006-11-30,
3226,349,0.63398,1997-05-01,
3226,37,3.69,2000-10-20,
3226,415,1.58495,2004-01-13,
3226,1461,0.55,2004-08-20,
3226,1581,0.75,2006-11-30,
3227,351,0.5748,2008-07-02,
3227,415,1.4371,2008-07-02,
3227,1455,1.0,2004-08-20,
3227,1581,0.75,2006-11-30,
3228,351,0.5748,2008-07-02,
3228,415,1.4371,2008-07-02,
3228,1455,1.0,2004-08-20,
3228,1581,0.75,2006-11-30,
3230,1489,1.25,2004-08-20,
3230,1580,0.9,2006-11-29,
3231,1489,1.25,2004-08-20,
3231,1580,0.9,2006-11-29,
3232,351,0.5748,2008-07-02,
3232,415,1.4371,2008-07-02,
3232,1461,0.55,2004-08-20,
3232,1496,0.75,2012-08-17,
3233,1489,1.25,2004-08-20,
3233,1580,0.9,2006-11-29,
3234,1489,1.25,2004-08-20,
3234,1580,0.9,2006-11-29,
3235,1489,1.25,2004-08-20,
3235,1580,0.9,2006-11-29,
3237,351,0.49872999999999995,1997-05-01,
3237,415,1.24683,2004-01-13,
3237,1455,1.0,2004-08-20,
3237,1581,0.75,2006-11-30,
3238,351,0.49872999999999995,1997-05-01,
3238,415,1.24683,2004-01-13,
3238,1455,1.0,2004-08-20,
3238,1581,0.75,2006-11-30,
3239,351,0.57058,2004-02-19,
3239,415,1.4264599999999998,2004-02-19,
3239,1461,0.55,2004-08-20,
3239,1581,0.75,2006-11-30,
3240,108,0.4,1997-05-01,
3240,1455,1.0,2004-08-20,
3240,1496,0.75,2012-08-17,
3241,1489,1.25,2004-08-20,
3241,1580,0.9,2006-11-29,
3242,341,1.42857,1997-05-01,
3242,1461,0.55,2004-08-20,
3242,1581,0.75,2006-11-30,
3243,341,0.8326300000000001,1997-05-01,
3243,415,2.08157,2003-09-04,
3243,1455,1.0,2004-08-24,
3244,341,0.9721,1997-05-01,
3244,383,1.21513,2003-09-04,
3244,415,2.43026,2003-09-04,
3244,389,1.70118,2006-11-29,
3245,341,1.2510599999999998,1997-05-01,
3245,383,1.5637999999999999,2003-09-04,
3245,415,3.1275999999999997,2003-09-04,
3245,389,2.1893000000000002,2006-11-29,
3246,251,0.14,1997-05-01,
3247,341,1.06932,1997-05-01,
3247,383,1.3366,2003-09-04,
3247,415,2.6732799999999997,2003-09-04,
3247,389,1.8713,2006-11-29,
3248,341,1.07354,1997-05-01,
3248,383,1.34193,2003-09-04,
3248,415,2.68385,2003-09-04,
3248,389,1.8787,2006-11-29,
3249,341,1.12426,1997-05-01,
3249,383,1.40533,2003-09-04,
3249,415,2.8106999999999998,2003-09-04,
3249,389,1.9674,2006-11-29,
3250,383,1.3683400000000001,2003-09-04,
3250,415,2.7367000000000004,2003-09-04,
3250,341,1.0947,2023-05-26,
3250,389,1.9157,2006-11-29,
3251,341,1.06932,1997-05-01,
3251,383,1.3366,2003-09-04,
3251,415,2.6732799999999997,2003-09-04,
3251,389,1.8713,2006-11-29,
3252,341,0.77768,1997-05-01,
3252,415,1.94421,2003-09-04,
3252,1455,1.0,2004-08-24,
3253,341,0.78191,1997-05-01,
3253,383,0.9773900000000001,2003-09-04,
3253,415,1.9547800000000002,2003-09-04,
3253,389,1.3684,2006-11-29,
3254,341,1.01437,1997-05-01,
3254,383,1.26796,2003-09-04,
3254,415,2.53593,2003-09-04,
3254,389,1.7751,2006-11-29,
3255,341,0.82418,1997-05-01,
3255,415,1.0302200000000001,2003-09-04,
3255,1455,1.0,2004-08-24,
3256,341,0.7481,1997-05-01,
3256,383,0.93512,2003-09-04,
3256,415,1.87025,2003-09-04,
3256,389,1.3092,2006-11-29,
3257,341,0.77768,1997-05-01,
3257,415,1.94421,2003-09-04,
3257,1455,1.0,2004-08-24,
3258,341,0.7481,1997-05-01,
3258,383,0.93512,2003-09-04,
3258,415,1.87025,2003-09-04,
3258,389,1.3092,2006-11-29,
3259,341,0.77346,1997-05-01,
3259,415,1.93364,2003-09-04,
3259,1455,1.0,2004-08-24,
3260,341,0.7481,1997-05-01,
3260,383,0.93512,2003-09-04,
3260,415,1.87025,2003-09-04,
3260,389,1.3092,2006-11-29,
3261,341,1.10735,1997-05-01,
3261,383,1.38419,2003-09-04,
3261,415,2.76839,2003-09-04,
3261,389,1.9379,2006-11-29,
3264,341,0.7481,1997-05-01,
3264,383,0.93512,2003-09-04,
3264,415,1.87025,2003-09-04,
3264,389,1.3092,2006-11-29,
3265,341,1.08199,1997-05-01,
3265,383,1.35249,2003-09-04,
3265,415,2.7049900000000004,2003-09-04,
3265,389,1.8935,2006-11-29,
3266,341,1.10735,1997-05-01,
3266,383,1.38419,2003-09-04,
3266,415,2.76839,2003-09-04,
3266,389,1.9379,2006-11-29,
3267,341,0.8875700000000001,1997-05-01,
3267,415,2.21935,2003-09-04,
3267,1455,1.0,2004-08-24,
3268,341,0.71429,1997-05-01,
3268,383,0.89286,2003-09-04,
3268,415,1.7557099999999999,2003-09-04,
3268,389,1.229,2006-11-29,
3269,341,0.81572,1997-05-01,
3269,415,2.03931,2003-09-04,
3269,1455,1.0,2004-08-24,
3270,341,0.72274,1997-05-01,
3270,383,0.90342,2003-09-04,
3270,415,1.80685,2003-09-04,
3270,389,1.2648000000000001,2006-11-29,
3271,383,1.26796,2003-09-04,
3271,415,2.53593,2003-09-04,
3271,341,1.01437,2023-05-26,
3271,389,1.7751,2006-11-29,
3272,341,0.9087099999999999,1997-05-01,
3272,415,2.2718000000000003,2003-09-04,
3272,1455,1.0,2004-08-24,
3273,341,0.7565500000000001,1997-05-01,
3273,383,0.94569,2003-09-05,
3273,415,1.89138,2003-09-05,
3273,389,1.324,2006-11-29,
3274,341,0.8284,1997-05-01,
3274,415,2.07101,2003-09-05,
3274,1455,1.0,2004-08-24,
3275,341,0.7481,1997-05-01,
3275,383,0.93512,2003-09-05,
3275,415,1.87025,2003-09-05,
3275,389,1.3092,2006-11-29,
3276,341,1.10735,1997-05-01,
3276,383,1.38419,2003-09-05,
3276,415,2.76839,2003-09-05,
3276,389,1.9379,2006-11-29,
3277,341,1.08199,1997-05-01,
3277,383,1.35249,2003-09-05,
3277,415,2.7049900000000004,2003-09-05,
3277,389,1.8935,2006-11-29,
3278,385,0.08108,1997-05-01,
3278,341,0.43533,1997-05-01,
3278,867,0.2,2003-09-05,
3278,415,1.08833,2003-09-05,
3278,1494,0.2,2004-08-24,
3278,1467,0.15,2011-04-07,
3279,341,1.01437,1997-05-01,
3279,383,1.26796,2003-09-05,
3279,415,2.53593,2003-09-05,
3279,389,1.7751,2006-11-29,
3280,341,0.70583,1997-05-01,
3280,415,1.76458,2003-09-18,
3280,1455,1.0,2004-08-24,
3281,341,0.72274,1997-05-01,
3281,383,0.90342,2003-09-18,
3281,415,1.80685,2003-09-18,
3281,389,1.2648000000000001,2006-11-29,
3282,341,0.70583,1997-05-01,
3282,415,1.76458,2003-09-18,
3282,1455,1.0,2004-08-24,
3283,383,0.90347,2014-05-08,
3283,415,1.80694,2014-05-08,
3283,341,0.7227800000000001,2014-05-08,
3283,389,1.26486,2014-05-08,
3284,341,1.01437,1997-05-01,
3284,383,1.26796,2003-09-18,
3284,415,2.53593,2003-09-18,
3284,389,1.7751,2006-11-29,
3285,341,1.01437,1997-05-01,
3285,383,1.26796,2003-09-17,
3285,415,2.53593,2003-09-17,
3285,389,1.7751,2006-11-29,
3286,341,0.8875700000000001,1997-05-01,
3286,415,2.21894,2003-09-05,
3286,1455,1.0,2004-08-24,
3287,341,0.8199500000000001,1997-05-01,
3287,383,1.02494,2003-09-05,
3287,415,2.04987,2003-09-05,
3287,389,1.4349,2006-11-29,
3288,341,0.75232,1997-05-01,
3288,415,1.8808099999999999,2003-09-05,
3288,1455,1.0,2004-08-24,
3289,341,0.79459,1997-05-01,
3289,383,0.99328,2003-09-05,
3289,415,1.98648,2003-09-05,
3289,389,1.3906,2006-11-29,
3290,341,1.0186,1997-05-01,
3290,383,1.27325,2003-09-05,
3290,415,2.54649,2003-09-05,
3290,389,1.7826,2006-11-29,
3291,341,0.8537600000000001,1997-05-01,
3291,415,2.1344,2003-09-05,
3291,1455,1.0,2004-08-24,
3292,341,0.76923,1997-05-01,
3292,383,0.96154,2003-09-05,
3292,415,1.92308,2003-09-05,
3292,389,1.3462,2006-11-29,
3293,341,0.76078,1997-05-01,
3293,415,1.90194,2003-09-17,
3293,1455,1.0,2004-08-24,
3294,341,0.7016100000000001,1997-05-01,
3294,383,0.87701,2003-09-17,
3294,415,1.75402,2003-09-17,
3294,389,1.2281,2006-11-29,
3295,341,0.8284,1997-05-01,
3295,415,2.07101,2003-09-05,
3295,1455,1.0,2004-08-24,
3296,341,0.7481,1997-05-01,
3296,383,0.93512,2003-09-05,
3296,415,1.87025,2003-09-05,
3296,389,1.3092,2006-11-29,
3297,341,0.8748900000000001,1997-05-01,
3297,415,2.18723,2003-09-05,
3297,1455,1.0,2004-08-24,
3298,341,0.8637600000000001,1997-05-01,
3298,383,1.0672,2003-09-05,
3298,415,2.1344,2003-09-05,
3298,389,1.4941,2006-11-29,
3299,341,0.59172,1997-05-01,
3299,415,1.4793,2003-09-05,
3299,389,1.0354999999999999,2006-11-29,
3300,341,0.8748900000000001,1997-05-01,
3300,415,2.18724,2003-09-05,
3300,1455,1.0,2004-08-24,
3301,341,0.76078,1997-05-01,
3301,383,0.95097,2003-09-05,
3301,415,1.90194,2003-09-05,
3301,389,1.3314,2006-11-29,
3302,341,0.61708,1997-05-01,
3302,640,0.37024999999999997,2003-09-17,
3302,415,1.5426900000000001,2004-08-26,
3302,990,0.5,2004-08-26,
3303,341,0.61708,1997-05-01,
3303,415,1.5426900000000001,2003-09-17,
3303,990,0.5,2004-08-26,
3303,640,0.37024999999999997,2004-08-25,
3304,341,0.6213000000000001,1997-05-01,
3304,640,0.37278,2003-09-17,
3304,415,1.5532499999999998,2003-09-17,
3304,990,0.5,2004-08-26,
3305,341,0.61708,1997-05-01,
3305,415,1.5426900000000001,2003-09-17,
3305,990,0.5,2004-08-26,
3305,640,0.37024999999999997,2004-08-25,
3306,341,0.60862,1997-05-01,
3306,640,0.36517000000000005,2003-09-17,
3306,415,1.52156,2003-09-17,
3306,990,0.5,2004-08-26,
3307,341,0.61708,1997-05-01,
3307,415,1.5426900000000001,2003-09-17,
3307,990,0.5,2004-08-26,
3307,640,0.37024999999999997,2004-08-25,
3308,341,0.6043999999999999,1997-05-01,
3308,640,0.36264,2003-09-17,
3308,415,1.5109899999999998,2003-09-17,
3308,990,0.5,2004-08-26,
3309,341,1.09045,1997-05-01,
3309,415,2.7261200000000003,2003-09-17,
3309,428,0.32715000000000005,2014-02-10,
3309,1467,0.15,2004-08-24,
3310,341,0.25359000000000004,1997-05-01,
3310,867,0.2,2003-09-17,
3310,415,0.63398,2003-09-17,
3310,1494,0.2,2004-08-24,
3310,1467,0.15,2004-08-26,
3311,341,0.25359000000000004,1997-05-01,
3311,867,0.2,2003-09-17,
3311,415,0.63398,2003-09-17,
3311,1494,0.2,2004-08-24,
3311,1467,0.15,2004-08-26,
3312,341,0.8664400000000001,1997-05-01,
3312,415,2.1661,2003-09-17,
3312,1455,1.0,2004-08-24,
3313,341,0.71006,1997-05-01,
3313,383,0.8875700000000001,2003-09-17,
3313,415,1.7751499999999998,2003-09-17,
3313,389,1.2426000000000001,2006-11-29,
3314,341,1.06932,1997-05-01,
3314,383,1.3313599999999999,2003-09-05,
3314,415,2.6626999999999996,2003-09-05,
3314,389,1.8639,2006-11-29,
3314,640,0.6415900000000001,2009-12-22,
3315,341,0.60862,1997-05-01,
3315,245,0.05,2003-09-17,
3315,383,0.76078,2003-09-17,
3315,415,1.52156,2003-09-17,
3315,1467,0.15,2004-08-24,
3316,183,0.38,1997-05-01,
3316,152,0.25,1997-05-01,
3316,1454,0.3,2004-08-25,
3316,1467,0.15,2004-08-25,
3316,1461,0.55,2011-06-23,
3316,1496,0.75,2012-08-20,
3317,341,0.4793,2008-02-29,
3317,640,0.2875,2008-02-29,
3317,415,1.1983,2008-02-29,
3317,389,0.8388,2008-02-29,
3317,990,0.5,2016-09-01,
3318,341,0.4793,2008-02-29,
3318,640,0.2875,2008-02-29,
3318,383,0.5991,2008-02-29,
3318,415,1.1983,2008-02-29,
3318,389,0.8388,2008-02-29,
3318,990,0.5,2016-09-01,
3319,341,1.1623,1997-05-01,
3319,383,1.45287,2003-09-17,
3319,415,2.90575,2003-09-17,
3319,1470,0.85,2004-08-24,
3319,389,2.0340000000000003,2006-11-29,
3319,385,0.1743,2011-01-21,
3320,341,0.73964,1997-05-01,
3320,383,0.92456,2003-09-17,
3320,415,1.84911,2003-09-17,
3320,1470,0.85,2004-08-24,
3320,389,1.2944,2006-11-29,
3321,341,0.7016100000000001,1997-05-01,
3321,383,0.87701,2003-09-17,
3321,415,1.75402,2003-09-17,
3321,1470,0.85,2004-08-24,
3321,389,1.2278,2006-11-29,
3321,867,1.5,2010-01-06,
3322,374,0.35926,1997-05-01,
3322,1389,0.8981399999999999,2003-09-17,
3322,867,0.2,2003-09-17,
3322,1467,0.15,2011-04-07,
3323,374,0.35926,1997-05-01,
3323,1389,0.8981399999999999,2003-09-17,
3323,867,0.2,2003-09-17,
3323,1467,0.15,2011-04-07,
3324,374,0.42265,1997-05-01,
3324,1389,1.05664,2003-09-17,
3324,867,0.2,2003-09-17,
3324,1467,0.15,2011-04-07,
3324,383,0.5283,2007-08-22,
3325,374,0.37194000000000005,1997-05-01,
3325,1389,0.92984,2003-09-17,
3325,867,0.2,2003-09-17,
3325,1467,0.15,2011-04-07,
3326,341,0.51564,1997-05-01,
3326,415,1.2891,2003-09-17,
3326,867,0.2,2003-09-17,
3326,1454,0.3,2004-08-24,
3327,385,0.0791,2003-09-17,
3328,385,0.0791,2003-09-17,
3329,385,0.18242999999999998,2003-05-16,
3329,341,1.21622,2003-05-16,
3329,415,3.0405399999999996,2003-09-17,
3330,341,0.98056,1997-05-01,
3330,385,0.18242999999999998,2003-09-17,
3330,415,2.4514,2003-09-17,
3331,196,0.17,1997-05-01,
3331,1639,0.14,2005-06-14,
3332,341,0.51564,1997-05-01,
3332,867,1.5,2006-11-29,
3332,383,0.64455,2003-09-17,
3332,415,1.2891,2003-09-17,
3332,1470,0.85,2004-08-24,
3333,23,0.11,1997-05-01,
3333,867,1.5,2006-11-29,
3333,1470,0.85,2004-08-24,
3333,347,1.0651000000000002,2006-08-10,
3333,415,2.6626999999999996,2006-08-10,
3334,341,0.70583,1997-05-01,
3334,415,1.76458,2003-09-05,
3334,1455,1.0,2004-08-24,
3335,341,0.72274,1997-05-01,
3335,383,0.90342,2003-09-05,
3335,415,1.80685,2003-09-05,
3335,389,1.2648000000000001,2006-11-29,
3336,341,0.76923,1997-05-01,
3336,415,1.92308,2003-09-05,
3336,1455,1.0,2004-08-24,
3337,341,0.72697,1997-05-01,
3337,383,0.9087099999999999,2003-09-05,
3337,415,1.8174000000000001,2003-09-05,
3337,389,1.27218,2006-11-29,
3338,341,1.03973,1997-05-01,
3338,428,0.31192,2003-09-17,
3338,415,2.59932,2003-09-17,
3338,389,1.8195,2006-11-29,
3338,640,0.62384,2009-12-22,
3338,1454,0.3,2018-02-21,
3339,184,0.17,1997-05-01,
3339,1388,0.51,2003-09-17,
3339,1457,1.4,2004-08-24,
3340,341,0.9721,1997-05-01,
3340,383,1.21513,2003-09-05,
3340,415,2.43026,2003-09-05,
3340,389,1.70118,2006-11-29,
3341,341,0.72697,2002-08-07,
3341,383,0.9087099999999999,2003-09-05,
3341,415,1.8174000000000001,2003-09-05,
3341,389,1.27218,2006-11-29,
3342,341,0.78191,1997-05-01,
3342,383,0.9773900000000001,2003-09-05,
3342,415,1.9547800000000002,2003-09-05,
3342,389,1.2983000000000002,2006-11-29,
3343,341,0.7481,1997-05-01,
3343,383,0.93512,2003-09-05,
3343,415,1.87025,2003-09-05,
3343,389,1.3092,2006-11-29,
3344,341,0.7481,1997-05-01,
3344,383,0.93512,2003-09-05,
3344,415,1.87025,2003-09-05,
3344,389,1.3092,2006-11-29,
3345,341,0.7481,1997-05-01,
3345,383,0.93512,2003-09-05,
3345,415,1.87025,2003-09-05,
3345,389,1.3092,2006-11-29,
3347,341,0.7481,1997-05-01,
3347,383,0.93512,2003-09-05,
3347,415,1.87025,2003-09-05,
3347,389,1.3092,2006-11-29,
3348,341,0.71429,1997-05-01,
3348,383,0.89286,2003-09-05,
3348,415,1.78571,2003-09-05,
3348,389,1.2499,2006-11-29,
3349,341,0.72274,1997-05-01,
3349,383,0.90342,2003-09-05,
3349,415,1.80685,2003-09-05,
3349,389,1.2648000000000001,2006-11-29,
3350,341,0.7565500000000001,1997-05-01,
3350,383,0.94569,2003-09-05,
3350,415,1.89138,2003-09-05,
3350,389,1.3238999999999999,2006-11-29,
3351,341,0.7481,1997-05-01,
3351,383,0.93512,2003-09-05,
3351,415,1.87025,2003-09-05,
3351,389,1.3092,2006-11-29,
3352,341,0.71851,2002-08-07,
3352,383,0.8981399999999999,2003-09-05,
3352,415,1.7962799999999999,2003-09-05,
3352,389,1.2573999999999999,2006-11-29,
3353,341,0.72274,1997-05-01,
3353,383,0.90342,2003-09-17,
3353,415,1.80685,2003-09-17,
3353,389,1.2648000000000001,2006-11-29,
3354,341,0.72274,2002-08-07,
3354,383,0.90342,2003-09-17,
3354,415,1.80685,2003-09-17,
3354,389,1.2648000000000001,2006-11-29,
3355,341,0.8199500000000001,1997-05-01,
3355,383,1.02494,2003-09-05,
3355,415,2.04987,2003-09-05,
3355,389,1.4349,2006-11-29,
3356,341,0.79459,1997-05-01,
3356,383,0.99324,2003-09-05,
3356,415,1.98648,2003-09-05,
3356,389,1.3906,2006-11-29,
3357,341,0.76923,1997-05-01,
3357,383,0.96154,2003-09-05,
3357,415,1.92308,2003-09-05,
3357,389,1.3462,2006-11-29,
3358,341,0.7016100000000001,1997-05-01,
3358,383,0.87701,2003-09-17,
3358,415,1.75402,2003-09-17,
3358,389,1.2278,2006-11-29,
3359,341,0.7481,1997-05-01,
3359,383,0.93512,2003-09-05,
3359,415,1.87025,2003-09-05,
3359,389,1.3092,2006-11-29,
3360,341,0.8537600000000001,1997-05-01,
3360,383,1.0672,2003-09-05,
3360,415,2.1344,2003-09-05,
3360,389,1.4941,2006-11-29,
3361,341,0.76078,1997-05-01,
3361,383,0.95097,2003-09-05,
3361,415,1.90194,2003-09-05,
3361,389,1.3313,2006-11-29,
3362,341,0.61708,1997-05-01,
3362,640,0.37024999999999997,2003-09-17,
3362,415,1.5426900000000001,2003-09-17,
3362,990,0.5,2004-08-26,
3363,341,0.6213000000000001,1997-05-01,
3363,640,0.37278,2003-09-17,
3363,415,1.5532499999999998,2003-09-17,
3363,990,0.5,2004-08-26,
3364,341,0.60862,1997-05-01,
3364,640,0.36517000000000005,2003-09-17,
3364,415,1.52156,2003-09-17,
3364,990,0.5,2004-08-26,
3365,341,0.6043999999999999,1997-05-01,
3365,640,0.36264,2003-09-17,
3365,415,1.5109899999999998,2003-09-17,
3365,990,0.5,2004-08-26,
3366,341,1.09045,1997-05-01,
3366,428,0.32715000000000005,2014-02-10,
3366,415,2.72626,2014-02-10,
3366,1467,0.15,2004-08-24,
3367,341,0.71006,1997-05-01,
3367,383,0.8875700000000001,2003-09-17,
3367,415,1.7751499999999998,2003-09-17,
3367,389,1.2426000000000001,2006-11-29,
3368,385,0.0791,2003-09-17,
3369,385,0.0791,2003-09-17,
3370,196,0.17,1997-05-01,
3370,1639,0.14,2005-06-14,
3371,23,0.11,1997-05-01,
3371,878,1.5,2006-11-29,
3371,1470,0.85,2004-08-24,
3371,347,1.0651000000000002,2006-08-10,
3371,1016,2.6626999999999996,2006-08-10,
3372,341,0.72274,1997-05-01,
3372,383,0.90342,2003-09-05,
3372,415,1.80685,2003-09-05,
3372,389,1.2648000000000001,2006-11-29,
3373,341,0.72697,1997-05-01,
3373,383,0.9087099999999999,2003-09-05,
3373,415,1.8174000000000001,2003-09-05,
3373,389,1.2722,2006-11-29,
3374,341,1.06932,1997-05-01,
3374,383,1.3366,2003-09-09,
3374,415,2.6732799999999997,2003-09-09,
3374,389,1.8713,2006-11-29,
3375,341,1.06932,1997-05-01,
3375,383,1.3366,2003-09-09,
3375,415,2.6732799999999997,2003-09-09,
3375,389,1.8713,2006-11-29,
3376,341,0.8199500000000001,1997-05-01,
3376,415,2.04987,2003-09-09,
3376,1455,1.0,2004-08-24,
3377,383,0.9087099999999999,2003-09-10,
3377,415,1.8174000000000001,2003-09-10,
3377,341,0.72697,2023-05-26,
3377,389,1.2722,2006-11-29,
3378,341,1.0989,1997-05-01,
3378,383,1.37363,2003-09-10,
3378,415,2.7473,2003-09-10,
3378,389,1.9231,2006-11-29,
3379,341,1.08199,1997-05-01,
3379,383,1.35249,2003-09-17,
3379,415,2.7049900000000004,2003-09-17,
3379,389,1.8935,2006-11-29,
3380,341,0.77768,1997-05-01,
3380,415,1.94421,2003-09-17,
3380,1455,1.0,2004-08-25,
3381,341,0.77768,1997-05-01,
3381,415,1.94421,2003-09-17,
3381,1455,1.0,2004-08-25,
3382,341,0.7481,1997-05-01,
3382,383,0.93512,2003-09-17,
3382,415,1.87025,2003-09-17,
3382,389,1.3092,2006-11-29,
3383,341,0.87912,1997-05-01,
3383,415,2.1978,2003-09-17,
3383,1455,1.0,2004-08-25,
3384,341,0.76923,1997-05-01,
3384,383,0.96154,2003-09-17,
3384,415,1.92308,2003-09-17,
3384,389,1.3466,2006-11-29,
3385,341,0.8537600000000001,1997-05-01,
3385,415,2.1344,2003-09-17,
3385,1455,1.0,2004-08-25,
3386,341,0.7565500000000001,1997-05-01,
3386,383,0.94569,2003-09-17,
3386,415,1.89138,2003-09-17,
3386,389,1.3238999999999999,2006-11-29,
3387,341,0.63398,1997-05-01,
3387,415,1.58495,2003-09-17,
3387,1455,1.0,2004-08-25,
3388,341,0.71851,1997-05-01,
3388,383,0.8981399999999999,2003-09-17,
3388,415,1.7962799999999999,2003-09-17,
3388,389,1.2573999999999999,2006-11-29,
3389,341,0.84531,1997-05-01,
3389,415,2.11327,2003-09-17,
3389,1455,1.0,2004-08-25,
3390,341,0.6931499999999999,1997-05-01,
3390,383,0.8664400000000001,2003-09-17,
3390,415,1.7328800000000002,2003-09-17,
3390,389,1.213,2006-11-29,
3391,383,1.35249,2003-09-17,
3391,415,2.7049900000000004,2003-09-17,
3391,341,1.08199,2023-05-26,
3391,389,1.8935,2006-11-29,
3392,341,0.8115000000000001,1997-05-01,
3392,415,2.02874,2003-09-17,
3392,1455,1.0,2004-08-25,
3393,341,0.83686,1997-05-01,
3393,383,1.04607,2003-09-17,
3393,415,2.09214,2003-09-17,
3393,389,1.4645,2006-11-29,
3394,341,0.8326300000000001,1997-05-01,
3394,415,2.08157,2003-09-17,
3394,1455,1.0,2004-08-25,
3395,341,0.8284,1997-05-01,
3395,383,1.0354999999999999,2003-09-17,
3395,415,2.07101,2003-09-17,
3395,389,1.4497,2006-11-29,
3396,341,0.61708,1997-05-01,
3396,415,1.5426900000000001,2003-09-17,
3396,640,0.37024999999999997,2004-08-25,
3396,990,0.5,2004-08-26,
3397,341,0.76078,2002-01-07,
3397,383,0.95097,2003-09-17,
3397,415,1.90194,2003-09-17,
3397,640,0.45647,2004-08-25,
3397,990,0.5,2004-08-26,
3398,341,0.60862,1997-05-01,
3398,640,0.36517000000000005,2003-09-17,
3398,415,1.52156,2003-09-17,
3398,1386,0.09,2003-09-17,
3398,990,0.5,2004-08-26,
3399,341,1.09045,1997-05-01,
3399,415,2.72626,2014-02-10,
3399,428,0.32715000000000005,2014-02-10,
3399,1467,0.15,2004-08-25,
3400,341,0.7861400000000001,1997-05-01,
3400,415,1.9653399999999999,2003-09-17,
3400,1455,1.0,2004-08-25,
3401,341,0.72697,1997-05-01,
3401,383,0.9087099999999999,2003-09-17,
3401,415,1.8174000000000001,2003-09-17,
3401,389,1.2722,2006-11-29,
3403,385,0.16216,2003-09-17,
3403,415,2.69442,2003-09-17,
3403,341,1.0777700000000001,2023-05-26,
3403,801,0.08900000000000001,2003-09-17,
3404,205,0.8009499999999999,1997-05-01,
3404,341,1.0651000000000002,2003-09-17,
3404,415,2.6626999999999996,2003-09-17,
3404,867,1.5,2006-11-29,
3404,383,1.3313599999999999,2003-09-17,
3404,1470,0.85,2004-08-25,
3407,341,0.7481,1997-05-01,
3407,383,0.93512,2003-09-17,
3407,415,1.87025,2003-09-17,
3407,389,1.3092,2006-11-29,
3408,341,0.76923,1997-05-01,
3408,383,0.96154,2003-09-17,
3408,415,1.92308,2003-09-17,
3408,389,1.3462,2006-11-29,
3409,341,0.7565500000000001,1997-05-01,
3409,383,0.94569,2003-09-17,
3409,415,1.89138,2003-09-17,
3409,389,1.3238999999999999,2006-11-29,
